incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC002475,Cyber Crime,South,centerville,pa,5677 Cedar Lane,34.882981,-88.54306817251909,2020-04-12 02:24:37,OFF0077,Thomas,Green,4111.0,SUS00572,Sarah,Flores,67,Male,Black,VIC00109,Anthony,Allen,53,Female,7327001366,Hands/Feet,Medium,Closed,Arrest Made,3,27479.46,True,No additional notes
INC004152,Robbery,East,lakewood,nc,8837 Washington Ave,37.617958,-104.644321,2019-06-16 22:17:34,OFF0119,Daniel,Brown,4292.0,SUS00420,Michelle,Davis,71,Female,White,VIC00712,Robert,Williams,42,Other,,Firearm,Low,Closed,No Arrest,0,49874.09,True,Incident at 8837 Washington Ave. Officer responded at scene.
INC003333,Sexual Assault,Central,riverside,il,3065 Park Rd,34.004427,-81.594785,2019-11-24 10:00:17,OFF0006,Joseph,Brown,5230.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00059,Susan,Walker,63,Female,4997796620,Hands/Feet,High,Under Investigation,Arrest Made,4,20207.27,True,Incident at 3065 Park Rd. Officer responded at scene.
INC002559,Graffiti,Southwest,oakdale,az,3442 Park Rd,41.00668,-72.114989,2020-01-18 23:00:29,OFF0112,David,Young,3539.0,SUS00242,Karen,Brown,71,Female,Hispanic,VIC00731,Karen,Smith,68,Female,3001531354,Firearm,Low,Resolved,Pending,1,18247.31,True,Incident at 3442 Park Rd. Officer responded at scene.
INC004758,Battery,Southeast,oakdale,ca,4280 Washington Ave,35.603311,-81.05374,2018-10-05 11:50:51,OFF0103,Daniel,Martin,8816.0,SUS00396,Michael,Davis,59,Female,Unknown,VIC00838,Patricia,Lee,33,Unknown,,Hands/Feet,Low,Unknown,Warning Issued,2,0.0,True,Incident at 4280 Washington Ave. Officer responded at scene.
INC001254,Drunk Driving,North,maplewood,ga,1551 River Rd,36.670327,-103.557277,2018-09-23 07:17:52,OFF0150,Mark,Young,1027.0,SUS00705,Anthony,Johnson,19,Male,Other,VIC00390,Thomas,Harris,17,Male,,Unarmed,Low,Pending,Case Dismissed,4,6469.95,True,Incident at 1551 River Rd. Officer responded at scene.
INC002626,Vandalism,West,springfield,fl,4234 Oak Ave,47.159284,-97.923139,2019-11-07 19:47:43,OFF0077,John,Young,1665.0,SUS00674,Jessica,Hall,48,Other,Asian,VIC00037,Nancy,Wright,49,Male,2068008060,Unknown/Not Specified,Medium,Unknown,Arrest Made,1,5615.93,True,Incident at 4234 Oak Ave. Officer responded at scene.
INC004338,Fraud,Southwest,hillcrest,fl,6976 Main St,46.114226,-101.325036,2023-05-06 09:51:32,OFF0101,Ashley,Thomas,Unknown,SUS00494,Patricia,Jones,57,Female,Unknown,VIC00005,Nancy,Walker,27,Unknown,8269238754,Unarmed,Medium,Pending,Arrest Made,5,3014.81,True,Incident at 6976 Main St. Officer responded at scene.
INC003954,Cyber Crime,Northwest,fairview,az,7575 Elm Blvd,42.08819,-120.797885,2023-02-02 21:07:46,OFF0134,Emily,Lee,6936.0,SUS00159,David,Lee,48,Male,Black,VIC00928,John,Green,24,Female,7376673202,Blunt Object,Critical,Under Investigation,Case Dismissed,4,12973.28,Unknown,Incident at 7575 Elm Blvd. Officer responded at scene.
INC004273,Kidnapping,South,oakdale,az,4806 Elm Blvd,46.799891,-97.553611,2018-03-05 08:05:05,OFF0069,Nancy,Williams,1736.0,SUS00519,Thomas,Jackson,51,Unknown,Unknown,VIC00453,Patricia,Wright,41,Female,6108233671,Blunt Object,High,Open,Pending,2,16262.16,True,No additional notes
INC001668,Arson,Southwest,hillcrest,oh,4954 Main St,33.471867,-87.63691834423408,2023-06-20 00:43:12,OFF0102,Donna,Wilson,1343.0,SUS00760,James,Walker,36,Female,Other,VIC00924,Robert,Flores,87,Male,2506236518,Firearm,Medium,Resolved,No Arrest,2,24975.2,True,Incident at 4954 Main St. Officer responded at scene.
INC003140,Trespassing,Midtown,centerville,oh,5223 Maple Dr,36.58518340044988,-70.59005,2019-07-28 18:27:59,OFF0127,Carol,Jones,6394.0,SUS00394,Linda,Young,46,Female,White,VIC00145,Carol,Jones,79,Female,4329412006,Unknown/Not Specified,Medium,Unknown,Warning Issued,4,48832.46,True,No additional notes
INC004280,Arson,Northeast,springfield,il,6481 Lincoln St,44.026627,-81.73589,2020-10-19 06:17:11,OFF0010,Ashley,Allen,6588.0,SUS00222,Mark,Miller,17,Female,White,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Knife,Critical,Closed,Warning Issued,0,11711.07,True,Incident at 6481 Lincoln St. Officer responded at scene.
INC003890,Drunk Driving,North,hillcrest,nc,5960 Park Rd,45.880888,-114.424386,2020-10-15 12:57:41,OFF0019,Jennifer,Moore,8613.0,SUS00060,Carol,Jones,60,Unknown,Black,VIC00682,Thomas,Jones,78,Other,6126055275,Blunt Object,Low,Resolved,Pending,0,24290.915,False,No additional notes
INC000325,Homicide,Northwest,centerville,ny,7059 Washington Ave,25.377922,-118.03405,2022-10-22 21:18:00,OFF0036,Linda,Jackson,1718.0,SUS00210,Karen,Wright,19,Female,Unknown,VIC01000,Daniel,Jones,38,Unknown,4193237076,Hands/Feet,Low,Open,Arrest Made,4,20456.91,True,Incident at 7059 Washington Ave. Officer responded at scene.
INC004172,Theft/Larceny,North,oakdale,fl,6695 Oak Ave,44.718872,-112.249759,2023-04-18 16:40:00,OFF0103,Joseph,Williams,Unknown,SUS00332,Donna,Garcia,53,Other,White,VIC00906,Linda,Davis,40,Male,9819948243,Unknown/Not Specified,Medium,Pending,Case Dismissed,3,49433.13,True,No additional notes
INC002031,Domestic Violence,Southeast,lakewood,ca,8923 Lincoln St,41.624358,-70.813716,2021-06-05 04:41:20,OFF0028,Daniel,Jones,2979.0,SUS00023,David,Harris,66,Unknown,Black,VIC00648,Robert,Jackson,64,Unknown,3235862017,Blunt Object,Medium,Pending,No Arrest,1,23459.37,False,No additional notes
INC003452,Sexual Assault,Southeast,lakewood,oh,4587 Elm Blvd,44.62924,-90.304152,2024-03-11 09:18:00,OFF0122,  Charles  ,Thompson,7526.0,SUS00225,William,Wright,46,Male,Unknown,VIC00954,Richard,Martin,44,Unknown,2676476627,Firearm,Medium,Closed,Warning Issued,1,35680.15,False,Incident at 4587 Elm Blvd. Officer responded at scene.
INC003102,Sexual Assault,Northeast,riverside,ga,198 Elm Blvd,44.451754,-88.844258,2018-08-20 11:58:22,OFF0111,Robert,Jones,2638.0,SUS00543,Karen,Scott,52,Female,Hispanic,VIC00847,Michael,Smith,34,Unknown,7557367976,Firearm,Critical,Unknown,Warning Issued,5,27960.08,True,Incident at 198 Elm Blvd. Officer responded at scene.
INC000345,Fraud,South,lakewood,fl,5245 Washington Ave,38.266498,-96.316828,2024-05-18 10:29:31,OFF0010,Donna,Walker,9718.0,SUS00326,James,Thomas,56,Other,Unknown,VIC00641,Susan,Johnson,44,Male,,Blunt Object,High,Unknown,Arrest Made,2,34280.62,False,No additional notes
INC004657,Vandalism,North,lakewood,ny,9146 Sunset Blvd,34.950174,-109.212304,2022-05-11 05:09:40,OFF0092,Barbara,Martin,8914.0,SUS00788,Emily,Hill,42,Other,Hispanic,VIC00527,Emily,Davis,64,Female,4389257386,Knife,High,Resolved,Case Dismissed,4,26289.995000000003,False,Incident at 9146 Sunset Blvd. Officer responded at scene.
INC001642,Robbery,Northwest,centerville,ga,7550 Oak Ave,40.37958816563467,56.7049,2018-10-08 22:23:37,OFF0064,Nancy,Garcia,2052.0,SUS00121,Mary,Wright,35,Unknown,Other,VIC00399,Richard,Brown,43,Unknown,6856928472,Knife,Critical,Under Investigation,Arrest Made,1,19568.1,True,Incident at 7550 Oak Ave. Officer responded at scene.
INC001651,Drunk Driving,East,riverside,nc,5214 Washington Ave,41.360805,-81.476519,2021-04-17 00:00:00,OFF0029,Daniel,Garcia,9130.0,SUS00195,Karen,Anderson,66,Female,Unknown,VIC00151,Barbara,Martin,29,Other,7379431117,Firearm,Critical,Open,Warning Issued,5,43441.33,True,No additional notes
INC000820,Drug Offense,Southeast,maplewood,fl,2859 Sunset Blvd,44.729586,85.443,2020-06-29 07:31:41,OFF0101,Jessica,Anderson,Unknown,SUS00635,Thomas,Miller,69,Male,White,VIC00118,Charles,White,29,Unknown,5391653949,Knife,High,Open,Case Dismissed,1,16377.33,True,Incident at 2859 Sunset Blvd. Officer responded at scene.
INC001447,Kidnapping,Northwest,lakewood,fl,6810 Park Rd,43.342181,-121.886516,2019-10-02 07:58:38,OFF0014,sarah,Martin,4835.0,SUS00642,Anthony,Walker,46,Male,Other,VIC00152,William,Scott,61,Female,3507456782,Unarmed,Critical,Under Investigation,Pending,5,6140.84,True,No additional notes
INC000797,Arson,Central,centerville,ny,2417 Oak Ave,34.90319,-119.089127,2019-07-07 02:15:50,OFF0071,Robert,Flores,4464.0,SUS00793,Michael,Anderson,32,Unknown,Other,VIC00868,Joseph,Williams,18,Unknown,2158038603,Firearm,Critical,Under Investigation,Arrest Made,0,8446.54,Unknown,Incident at 2417 Oak Ave. Officer responded at scene.
INC003298,Drug Offense,East,hillcrest,pa,3205 Main St,32.090977,-71.633464,2024-03-26 21:58:31,OFF0139,John,Moore,3151.0,SUS00239,Daniel,Wright,72,Male,Unknown,VIC00087,Anthony,Johnson,67,Male,5842641565,Blunt Object,Critical,Open,Arrest Made,5,36721.91,Unknown,No additional notes
INC001986,Trespassing,East,lakewood,oh,333 Cedar Lane,26.768129,-92.858061,2020-10-04 01:15:18,OFF0093,Richard,Anderson,8826.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00024,Jennifer,Martin,76,Male,,Firearm,High,Resolved,Arrest Made,2,12550.74,Unknown,Incident at 333 Cedar Lane. Officer responded at scene.
INC002082,Robbery,West,springfield,ga,6056 Maple Dr,34.917895,-105.80909,2022-12-15 00:38:34,OFF0150,John,Harris,7483.0,SUS00355,Chris,Lee,34,Female,Hispanic,VIC00483,Karen,Jones,39,Female,,Unknown/Not Specified,Low,Closed,Arrest Made,1,21431.34,False,Incident at 6056 Maple Dr. Officer responded at scene.
INC004248,Kidnapping,East,centerville,tx,1205 River Rd,28.529482,-83.721785,2021-12-18 05:21:15,OFF0014,Chris,Smith,8203.0,SUS00381,Jennifer,Harris,62,Female,Black,VIC00315,David,Green,49,Male,3731823755,Hands/Feet,High,Pending,No Arrest,0,45271.43,True,Incident at 1205 River Rd. Officer responded at scene.
INC004241,Drug Offense,North,oakdale,fl,5757 River Rd,29.057319,-70.24751,2023-12-15 12:18:52,OFF0066,Robert,Williams,6847.0,SUS00507,Joseph,Hill,46,Unknown,White,VIC00890,David,Wright,40,Female,,Blunt Object,Low,Pending,Warning Issued,2,7294.3,False,Incident at 5757 River Rd. Officer responded at scene.
INC003078,Arson,East,oakdale,il,8701 Oak Ave,41.62642233333333,-73.534281,2020-04-02 20:50:20,OFF0060,Jessica,Martin,8593.0,SUS00099,Anthony,Wilson,53,Other,Asian,VIC00303,Thomas,Walker,26,Female,2068152945,Hands/Feet,High,Closed,No Arrest,2,18036.18,True,Incident at 8701 Oak Ave. Officer responded at scene.
INC004083,Sexual Assault,South,centerville,az,7914 Main St,29.131822,-112.734816,2019-05-11 17:34:55,OFF0047,Daniel,Davis,3209.0,SUS00561,Ashley,Brown,33,Male,Unknown,VIC00561,Charles,Thompson,40,Female,9833871803,Blunt Object,Medium,Unknown,Warning Issued,1,46811.78,False,Incident at 7914 Main St. Officer responded at scene.
INC002386,Drug Offense,North,lakewood,nc,8333 Maple Dr,40.029053,-91.795972,2019-10-13 03:16:11,OFF0036,Donna,Wright,9011.0,SUS00382,Emily,Smith,46,Other,Unknown,VIC00643,James,Thomas,87,Male,,Firearm,Critical,Open,Warning Issued,3,22662.13,False,No additional notes
INC003269,Sexual Assault,Southwest,lakewood,tx,2848 Lincoln St,40.061159763492064,-94.516294,2024-08-26 14:43:37,OFF0008,Nancy,Davis,5398.0,SUS00489,Karen,Hill,30,Unknown,Other,VIC00834,Susan,Taylor,60,Female,3832683898,Firearm,High,Pending,Arrest Made,4,38335.68,False,Incident at 2848 Lincoln St. Officer responded at scene.
INC001697,Drug Offense,Central,riverside,ny,8086 Park Rd,38.61413,-76.758811,2023-11-20 21:30:00,OFF0098,Jessica,Young,7127.0,SUS00786,Michelle,Wright,54,Female,Black,VIC00666,Matthew,Harris,10,Male,7933749112,Blunt Object,Low,Closed,Warning Issued,0,0.0,True,Incident at 8086 Park Rd. Officer responded at scene.
INC000641,Vandalism,West,hillcrest,az,2888 Sunset Blvd,26.550333,-100.479469,2023-07-09 10:35:24,OFF0042,Barbara,Moore,8480.0,SUS00361,Michelle,Williams,66,Male,Black,VIC00134,Michael,Thompson,11,Male,7579674047,Unarmed,Medium,Under Investigation,Arrest Made,3,26289.995000000003,False,Incident at 2888 Sunset Blvd. Officer responded at scene.
INC000148,Theft/Larceny,West,fairview,nc,9802 Main St,25.123303,-95.763816,2021-03-29 12:46:18,OFF0078,Richard,Hall,7076.0,SUS00136,Karen,Johnson,52,Other,Other,VIC00174,Carol,Taylor,69,Other,2914249690,Unknown/Not Specified,High,Open,No Arrest,2,2208.11,True,Incident at 9802 Main St. Officer responded at scene.
INC003388,Kidnapping,South,oakdale,pa,2881 Oak Ave,32.175376,-85.607916,2024-04-11 10:20:18,OFF0028,William,Lee,6485.0,SUS00201,Mark,Thompson,36,Male,Asian,VIC00229,Donna,Hill,87,Male,3482019701,Hands/Feet,High,Closed,Pending,5,21179.75,True,Incident at 2881 Oak Ave. Officer responded at scene.
INC003444,Homicide,Northeast,centerville,nc,2202 Maple Dr,38.038836,-120.105762,2023-02-09 00:11:17,OFF0098,Mark,Harris,1520.0,SUS00050,Joseph,Martin,49,Other,White,VIC00882,Barbara,Wilson,38,Female,6597146116,Blunt Object,Critical,Closed,Arrest Made,0,33850.84,False,Incident at 2202 Maple Dr. Officer responded at scene.
INC004953,Assault & Battery,Midtown,riverside,ny,6359 Lincoln St,37.952548,-87.0444134042857,2021-04-15 13:37:25,OFF0035,Mark,Hill,3882.0,SUS00361,Richard,Hill,32,Female,Asian,VIC00731,Donna,Scott,39,Female,2854644023,Knife,High,Under Investigation,Pending,0,41599.92,True,No additional notes
INC001981,Sexual Assault,Central,maplewood,az,8050 Sunset Blvd,38.488377,-76.065915,2024-07-06 13:27:06,OFF0015,Thomas,Nguyen,3160.0,SUS00557,Patricia,Martin,55,Female,Unknown,VIC00284,Charles,Taylor,80,Unknown,4746053011,Knife,Critical,Under Investigation,No Arrest,5,22999.045,True,Incident at 8050 Sunset Blvd. Officer responded at scene.
INC002484,Sexual Assault,Northwest,hillcrest,ga,2530 Cedar Lane,42.962382,-110.469882,2024-12-03 01:22:24,OFF0140,Linda,Jackson,4661.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00398,Charles,Miller,41,Unknown,8283246094,Firearm,Medium,Closed,Case Dismissed,4,22928.24,Unknown,Incident at 2530 Cedar Lane. Officer responded at scene.
INC004794,Breaking & Entering,Southwest,lakewood,ga,4735 Park Rd,25.436578,-70.746802,2022-05-24 15:52:10,OFF0074,Robert,Wilson,8221.0,SUS00701,Joseph,Nguyen,26,Female,Black,VIC00152,Linda,Thompson,49,Unknown,4732605353,Unknown/Not Specified,Critical,Resolved,Warning Issued,0,3690.25,False,Incident at 4735 Park Rd. Officer responded at scene.
INC001531,Drug Offense,Southeast,hillcrest,tx,1565 Elm Blvd,41.825761,-105.08487,2022-04-14 09:52:39,OFF0041,Robert,Green,2401.0,SUS00528,Karen,White,65,Male,Black,VIC00443,Ashley,Moore,49,Female,5521727484,Unknown/Not Specified,Medium,Pending,Warning Issued,0,12183.33,True,Incident at 1565 Elm Blvd. Officer responded at scene.
INC000040,Sexual Assault,South,springfield,az,5140 River Rd,28.482919,-86.093986,2021-06-28 23:57:26,OFF0129,Matthew,Lee,8726.0,SUS00754,Daniel,Jones,48,Male,Asian,VIC00333,Sarah,Martin,58,Male,,Firearm,Medium,Closed,Pending,5,34037.29,True,Incident at 5140 River Rd. Officer responded at scene.
INC001331,Theft/Larceny,Northwest,centerville,az,9716 River Rd,36.505643,-98.221566,2022-09-25 22:18:21,OFF0127,Charles,Johnson,3922.0,SUS00287,William,Wilson,25,Male,Unknown,VIC00353,Thomas,Wright,58,Female,7263791462,Firearm,Medium,Under Investigation,Warning Issued,0,44035.51,False,No additional notes
INC002776,Theft/Larceny,Northeast,riverside,nc,1159 Cedar Lane,36.251935,-77.039698,2019-07-21 20:43:33,OFF0031,William,White,4519.0,SUS00083,Emily,Jackson,54,Female,White,No Victim Identified,No Victim Identified,No Victim Identified,49,Unknown,,Firearm,Medium,Under Investigation,Pending,5,23417.78,True,Incident at 1159 Cedar Lane. Officer responded at scene.
INC004861,Fraud,South,maplewood,ca,7476 Sunset Blvd,41.001163,-104.086344,,OFF0016,Mark,Green,3010.0,SUS00354,David,Torres,46,Female,Asian,VIC00455,Mary,Jackson,21,Unknown,4978706505,Unknown/Not Specified,Medium,Resolved,Arrest Made,0,0.0,True,No additional notes
INC004790,Arson,East,springfield,ga,28 Park Rd,25.615062,-120.847031,2019-01-20 13:59:11,OFF0031,John,Allen,Unknown,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00955,Anthony,Williams,86,Male,4158017982,Blunt Object,Critical,Open,Arrest Made,0,43296.4,True,Incident at 28 Park Rd. Officer responded at scene.
INC001122,Drug Offense,Central,maplewood,ny,2927 Oak Ave,36.48903869424645,-73.034282,2018-05-11 11:22:57,OFF0083,Barbara,Lee,7341.0,SUS00576,Sarah,White,66,Unknown,Unknown,VIC00193,Mark,Harris,82,Male,7867352244,Hands/Feet,High,Closed,No Arrest,0,0.0,False,Incident at 2927 Oak Ave. Officer responded at scene.
INC004881,Domestic Violence,North,centerville,pa,2776 Washington Ave,30.003536,-102.674479,2020-10-21 17:38:18,OFF0102,Chris,Brown,2388.0,SUS00014,Joseph,Lee,28,Female,Unknown,VIC00115,Jennifer,Miller,48,Unknown,2548339341,Unknown/Not Specified,Critical,Closed,No Arrest,2,6161.36,Unknown,Incident at 2776 Washington Ave. Officer responded at scene.
INC001324,Sexual Assault,West,fairview,pa,4125 Maple Dr,42.205649,-107.272864,2021-07-12 09:48:32,OFF0044,william,Smith,6066.0,SUS00702,Chris,Moore,46,Female,Black,VIC00955,Jessica,Wright,59,Male,9713942560,Unarmed,Low,Open,Arrest Made,1,10947.08,False,No additional notes
INC000873,Domestic Violence,Southeast,hillcrest,il,8101 Sunset Blvd,38.959885,-100.308759,2020-10-13 23:50:17,OFF0066,Carol,Martin,6444.0,No Suspect Identified,No Suspect Identified,No Suspect Identified,46,Unknown,Unknown,VIC00484,Anthony,Wilson,31,Other,5175105275,Knife,High,Resolved,Pending,5,37308.1,True,Incident at 8101 Sunset Blvd. Officer responded at scene.
INC002390,Trespassing,West,hillcrest,tx,4187 Park Rd,31.551883,-110.881172,,OFF0131,  Michael  ,Walker,9378.0,SUS00562,Matthew,Moore,24,Female,Asian,VIC00035,Joseph,Nguyen,69,Unknown,,Firearm,Medium,Resolved,No Arrest,4,845.53,Unknown,Incident at 4187 Park Rd. Officer responded at scene.
INC000321,Sexual Assault,South,springfield,az,5917 River Rd,37.465181,-108.257323,2023-01-10 17:15:22,OFF0144,Mark,Torres,5056.0,SUS00084,Jennifer,Walker,73,Unknown,Unknown,VIC00888,Donna,Smith,70,Male,,Firearm,Low,Pending,Pending,4,11929.33,True,No additional notes
INC003289,Robbery,East,oakdale,ny,4165 Main St,26.568293,-74.385811,2022-06-23 09:14:25,OFF0068,Richard,Taylor,9140.0,SUS00785,Linda,Jackson,40,Female,Asian,VIC00749,John,Allen,64,Unknown,4201443330,Firearm,High,Closed,Arrest Made,2,47319.14,False,Incident at 4165 Main St. Officer responded at scene.
INC000917,Drug Offense,Southeast,fairview,pa,4167 Elm Blvd,43.663361,78.7999,2023-01-18 22:47:47,OFF0066,Michael,Jackson,2521.0,SUS00039,Nancy,Smith,51,Female,Hispanic,VIC00268,Chris,Martin,24,Female,9265405868,Unknown/Not Specified,Low,Under Investigation,Case Dismissed,3,301.53,True,No additional notes
INC002826,Theft/Larceny,Midtown,maplewood,az,8743 Elm Blvd,32.889305,-90.3745300609137,2023-11-02 03:34:50,OFF0019,Emily,Davis,9275.0,SUS00782,Matthew,Harris,31,Male,Unknown,VIC00659,Michelle,Jackson,56,Male,,Firearm,Medium,Closed,Arrest Made,0,46154.66,True,No additional notes
INC000237,Arson,Central,fairview,pa,6413 Sunset Blvd,34.779583,-108.443632,2018-06-19 17:45:32,OFF0069,Sarah,Wright,4587.0,SUS00348,Mary,Moore,43,Female,Asian,VIC00587,Karen,Miller,90,Female,8287256401,Unknown/Not Specified,Critical,Under Investigation,Arrest Made,5,0.0,True,No additional notes
INC003429,Robbery,Central,lakewood,ny,3741 Maple Dr,35.590632,-77.861231,2024-08-24 09:18:29,OFF0144,Ashley,Scott,4037.0,SUS00222,Robert,Thomas,30,Male,Hispanic,VIC00299,Michelle,White,62,Male,7692829337,Firearm,Critical,Open,Case Dismissed,0,0.0,True,No additional notes
INC001360,Drunk Driving,North,maplewood,fl,7850 Main St,38.569556,-109.537127,2021-07-01 13:00:20,OFF0086,Barbara,Wright,9610.0,SUS00644,Carol,Moore,55,Male,Unknown,VIC00770,Matthew,Martin,11,Unknown,5753227733,Blunt Object,Low,Closed,Pending,0,46790.72,True,Incident at 7850 Main St. Officer responded at scene.
INC004957,Theft/Larceny,Central,fairview,fl,5673 Main St,27.362753,-71.68445,2023-02-09 14:46:31,OFF0009,Jennifer,Young,3077.0,SUS00197,Michael,Garcia,32,Other,White,VIC00994,Patricia,Anderson,28,Female,5576255877,Hands/Feet,Medium,Unknown,No Arrest,3,45854.0,False,Incident at 5673 Main St. Officer responded at scene.
INC002242,Homicide,Southwest,maplewood,tx,7824 Main St,36.039261,-119.35621,2021-08-21 10:06:59,OFF0056,Charles,Nguyen,8390.0,SUS00425,Sarah,Martin,23,Unknown,Unknown,VIC00995,Linda,Thomas,61,Male,2653426094,Knife,Critical,Pending,Arrest Made,0,44635.11,True,Incident at 7824 Main St. Officer responded at scene.
